Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch used in the normalization approaches,group used in the normalization approaches,Total_reads,Total Filtered reads,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
SRR1203791,SRP040525,Illumina HiSeq 2000,RNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,110,7,13552594,9237154,426196,6874206,6853826,1076,8341,427054,16967,124541,541260,592148,100523,552114,SRX500217,PRJNA242558,SRS581524,SAMN02698552,GEO,DOI: 10.1038/cr.2015.24,25708366
SRR1203792,SRP040525,Illumina HiSeq 2000,RNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,110,7,15398151,14430908,410787,10668776,10653920,1137,15684,868812,72402,224645,1055059,970485,85126,469919,SRX500218,PRJNA242558,SRS581525,SAMN02698545,GEO,DOI: 10.1038/cr.2015.24,25708366
SRR1203793,SRP040525,Illumina HiSeq 2000,RNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,110,7,13503861,13033545,259696,11294095,11287886,901,7657,429674,24982,106549,519972,305018,106973,238625,SRX500219,PRJNA242558,SRS581526,SAMN02698558,GEO,DOI: 10.1038/cr.2015.24,25708366
SRR1203794,SRP040525,Illumina HiSeq 2000,RNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,110,7,19762110,16019289,624224,11258591,11159324,1209,91993,1122882,181097,305402,714412,702746,177571,1464595,SRX500220,PRJNA242558,SRS581527,SAMN02698555,GEO,DOI: 10.1038/cr.2015.24,25708366
SRR1203795,SRP040525,Illumina HiSeq 2000,RNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,110,7,18710767,14686043,587279,9000172,8960508,1156,45087,1448909,74347,311807,1732711,820822,129739,1122449,SRX500221,PRJNA242558,SRS581528,SAMN02698561,GEO,DOI: 10.1038/cr.2015.24,25708366
SRR1203796,SRP040525,Illumina HiSeq 2000,RNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,110,7,17708710,9027554,354841,6515918,6493748,1068,27510,566679,29153,149177,552201,484773,72444,629699,SRX500222,PRJNA242558,SRS581529,SAMN02698562,GEO,DOI: 10.1038/cr.2015.24,25708366
SRR1203797,SRP040525,Illumina HiSeq 2000,RNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,110,7,16297367,6670854,326233,5146701,5128220,1032,5777,310053,14236,90796,280585,316152,66345,440209,SRX500223,PRJNA242558,SRS581530,SAMN02698563,GEO,DOI: 10.1038/cr.2015.24,25708366
SRR1203798,SRP040525,Illumina HiSeq 2000,RNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,110,7,16021207,11318533,325239,9276523,9261023,1116,9792,425985,27540,171620,409765,444364,66669,486275,SRX500224,PRJNA242558,SRS581531,SAMN02698560,GEO,DOI: 10.1038/cr.2015.24,25708366
SRR1203799,SRP040525,Illumina HiSeq 2000,RNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,110,7,15917950,12511788,232660,11550067,11542002,989,5002,143497,10041,68631,268475,204254,37394,224427,SRX500225,PRJNA242558,SRS581532,SAMN02698557,GEO,DOI: 10.1038/cr.2015.24,25708366
SRR2042767,SRP049345,Illumina HiSeq 2500,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,35,7,1758681,1277907,101431,511036,506024,584,7936,111849,8205,42212,344685,84191,18479,149314,SRX745284,PRJNA265101,SRS732261,SAMN03145572,GEO,DOI: 10.1016/j.cell.2015.06.016,26186193
SRR2042771,SRP049345,Illumina HiSeq 2500,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,35,7,2186539,1450785,101218,808738,801364,636,9323,171654,6642,39315,163109,86470,16765,148769,SRX745284,PRJNA265101,SRS732261,SAMN03145572,GEO,DOI: 10.1016/j.cell.2015.06.016,26186193
SRR2042773,SRP049345,Illumina HiSeq 2500,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,35,7,8175580,2860541,194950,830127,815449,636,9209,205681,6797,41619,1437464,106528,29238,193878,SRX745284,PRJNA265101,SRS732261,SAMN03145572,GEO,DOI: 10.1016/j.cell.2015.06.016,26186193
SRR2042774,SRP049345,Illumina HiSeq 2500,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,35,7,7751434,2463304,183114,740258,727158,630,8049,188555,6011,41054,1181898,95920,27534,174025,SRX745284,PRJNA265101,SRS732261,SAMN03145572,GEO,DOI: 10.1016/j.cell.2015.06.016,26186193
SRR493008,SRP012585,Illumina HiSeq 2000,RNA-Seq,cDNA,Stem,No,Embryonic_stem_cell,77,7,15193567,10111667,2696595,4243882,4141923,703,54151,326578,19500,1344640,343416,336658,64917,3377925,SRX145383,PRJNA162685,SRS311706,SAMN00990520,GEO,DOI: 10.1371/journal.pone.0037224,22848339
SRR493009,SRP012585,Illumina HiSeq 2000,RNA-Seq,cDNA,Stem,No,Embryonic_stem_cell,77,7,12057440,8656694,2036648,2322857,2287236,685,48344,409474,20516,1956616,742923,580526,118865,2456573,SRX145384,PRJNA162685,SRS311707,SAMN00990521,GEO,DOI: 10.1371/journal.pone.0037224,22848339
SRR493010,SRP012585,Illumina HiSeq 2000,RNA-Seq,cDNA,Stem,No,Embryonic_stem_cell,77,7,11732040,8985447,1834492,4559203,4518434,833,15802,600302,15416,859413,336675,276011,36312,2286313,SRX145385,PRJNA162685,SRS311708,SAMN00990522,GEO,DOI: 10.1371/journal.pone.0037224,22848339
SRR493012,SRP012585,Illumina HiSeq 2000,RNA-Seq,cDNA,Stem,No,Embryonic_stem_cell,77,7,14210893,7672486,2968484,2851470,2752985,617,38661,184516,13231,796026,246852,237970,46395,3257365,SRX145387,PRJNA162685,SRS311710,SAMN00990524,GEO,DOI: 10.1371/journal.pone.0037224,22848339
SRR493014,SRP012585,Illumina HiSeq 2000,RNA-Seq,cDNA,Stem,No,Embryonic_stem_cell,77,7,15994415,10217118,2520174,5711081,5628823,806,13610,488603,10712,517521,391153,257806,28993,2797639,SRX145389,PRJNA162685,SRS311712,SAMN00990526,GEO,DOI: 10.1371/journal.pone.0037224,22848339
SRR5239182,SRP099086,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,54,7,13925522,12169504,466302,860301,828563,555,71270,957271,3319,919042,7387922,439950,153122,1377307,SRX2546076,PRJNA371846,SRS1964935,SAMN06313002,GEO,DOI: 10.1016/j.stemcr.2017.04.016,28494942
SRR5239185,SRP099086,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,54,7,13052509,8675033,371567,329689,299906,447,22612,557164,1425,166244,6307913,167819,114191,1007976,SRX2546079,PRJNA371846,SRS1964938,SAMN06313017,GEO,DOI: 10.1016/j.stemcr.2017.04.016,28494942
SRR5833890,SRP112629,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell,118,7,24681469,21358992,3848409,1842832,1767906,610,8376,705031,79879,1309243,10800086,1831312,471888,4310345,SRX3010777,PRJNA394766,SRS2360443,SAMN07359204,GEO,DOI: 10.7554/eLife.50561,32459171
SRR1995349,SRP057646,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H1,1,7,21271183,17441502,1939693,2963864,2894026,717,21638,422512,319518,469005,2688601,656137,103623,9796604,SRX1008454,PRJNA282137,SRS921415,SAMN03567185,GEO,DOI: 10.1093/nar/gkw164,26975654
SRR1636960,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H7,112,7,6636021,5498651,238894,3814384,3805627,592,2851,525625,5644,128948,389120,98689,178249,355141,SRX749223,PRJNA266045,SRS735202,SAMN03158682,GEO,DOI: 10.1073/pnas.1424042112,25964336
SRR1636961,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H7,112,7,6089773,5512935,221529,4066348,4058344,596,2753,461636,5139,94539,329590,87245,156502,309183,SRX749224,PRJNA266045,SRS735203,SAMN03158686,GEO,DOI: 10.1073/pnas.1424042112,25964336
SRR1636962,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H7,112,7,8833817,8231338,203344,6675764,6667497,768,9632,294985,28160,253661,329969,186545,64348,388274,SRX749225,PRJNA266045,SRS735204,SAMN03158666,GEO,DOI: 10.1073/pnas.1424042112,25964336
SRR1636963,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H7,112,7,20341959,18256229,361447,14476371,14459132,942,16092,722300,68592,607504,771510,470862,131982,991016,SRX749226,PRJNA266045,SRS735205,SAMN03158681,GEO,DOI: 10.1073/pnas.1424042112,25964336
SRR1636964,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H7,112,7,8456153,7447433,199920,5715229,5707401,760,6505,326694,24482,261079,339607,217297,56909,499631,SRX749227,PRJNA266045,SRS735206,SAMN03158684,GEO,DOI: 10.1073/pnas.1424042112,25964336
SRR1636965,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H7,112,7,19888247,16927318,2152013,4966831,4935930,807,8908,3503043,23224,501994,4117158,682144,805620,2318396,SRX749228,PRJNA266045,SRS735207,SAMN03158670,GEO,DOI: 10.1073/pnas.1424042112,25964336
SRR1636966,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H7,112,7,2742320,2012993,424097,303476,299770,353,527,360832,905,40023,805819,123939,112327,265145,SRX749229,PRJNA266045,SRS735208,SAMN03158677,GEO,DOI: 10.1073/pnas.1424042112,25964336
SRR1636967,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H7,112,7,1841393,1216603,202255,392262,390532,372,882,172047,759,61064,242356,149230,66804,131199,SRX749230,PRJNA266045,SRS735209,SAMN03158678,GEO,DOI: 10.1073/pnas.1424042112,25964336
SRR1636968,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H7,112,7,10697958,9320469,513214,4796858,4785982,757,14450,1329998,8391,826567,689290,587048,172644,895223,SRX749231,PRJNA266045,SRS735210,SAMN03158687,GEO,DOI: 10.1073/pnas.1424042112,25964336
SRR1636969,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H7,112,7,15417951,13017663,566242,7627359,7613319,875,23208,1483356,24911,916898,1054979,545326,237174,1104452,SRX749232,PRJNA266045,SRS735211,SAMN03158674,GEO,DOI: 10.1073/pnas.1424042112,25964336
SRR1636970,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H7,112,7,11538614,9758306,493522,5257156,5245504,825,19063,1261352,23385,783104,806008,459083,240654,908501,SRX749233,PRJNA266045,SRS735212,SAMN03158689,GEO,DOI: 10.1073/pnas.1424042112,25964336
DRR041636,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Stem,No,Embryonic_stem_cell_H9,159,7,1001122,838736,100704,72580,71053,319,1181,335334,2439,29569,189246,77461,23259,107667,DRX037270,PRJDB2675,DRS017470,SAMD00021390,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
SRR5239186,SRP099086,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,54,7,13644533,11944697,448208,941350,913154,591,70189,776445,2924,714282,7591247,371082,253951,1223227,SRX2546080,PRJNA371846,SRS1964939,SAMN06313016,GEO,DOI: 10.1016/j.stemcr.2017.04.016,28494942
SRR5239187,SRP099086,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,54,7,10896596,10024865,695944,546132,532036,523,25103,628524,4395,1859466,4823946,607134,277862,1252303,SRX2546081,PRJNA371846,SRS1964940,SAMN06313015,GEO,DOI: 10.1016/j.stemcr.2017.04.016,28494942
SRR5239188,SRP099086,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,54,7,14979873,14103915,743416,776863,765136,568,38964,1060558,5912,1709045,8039464,641493,333721,1497895,SRX2546082,PRJNA371846,SRS1964941,SAMN06313012,GEO,DOI: 10.1016/j.stemcr.2017.04.016,28494942
SRR6372849,SRP126655,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,105,7,11443522,6661825,778479,2603223,2579283,713,8784,317209,42760,554990,1429405,810191,158492,736771,SRX3467886,PRJNA422248,SRS2755605,SAMN08168951,GEO,DOI: 10.1038/s41598-018-26156-3,29795287
SRR6372850,SRP126655,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,105,7,11462446,5951106,432645,3327385,3305490,776,8061,222427,214890,297463,840359,406685,62372,571464,SRX3467887,PRJNA422248,SRS2755603,SAMN08168959,GEO,DOI: 10.1038/s41598-018-26156-3,29795287
SRR6372851,SRP126655,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,105,7,8247652,6190282,494630,3556796,3539562,736,13276,323728,65137,455024,654928,536150,86415,498828,SRX3467888,PRJNA422248,SRS2755608,SAMN08168958,GEO,DOI: 10.1038/s41598-018-26156-3,29795287
SRR7811923,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,137,7,24792364,22354324,1286534,12891392,12800515,1151,438666,686065,49941,784741,2356197,1712995,321823,3112504,SRX4663502,PRJNA490042,SRS3758713,SAMN10023891,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811924,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,137,7,12621282,10889738,986194,6340397,6268502,1008,190531,416100,27861,162997,1178878,631202,212041,1729731,SRX4663503,PRJNA490042,SRS3758714,SAMN10023890,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811927,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,137,7,24351593,16259754,1343823,9094422,8975512,1044,276127,631468,41485,340484,1866487,1032397,344436,2632448,SRX4663506,PRJNA490042,SRS3758717,SAMN10023887,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811928,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,137,7,15457278,10808895,755639,6212729,6167956,1009,184089,461868,22967,310350,1277033,770264,139242,1430353,SRX4663507,PRJNA490042,SRS3758718,SAMN10023886,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811929,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,137,7,22905417,18041848,859448,10005626,9965115,1075,473134,904147,52714,513821,2133652,1689320,211147,2058287,SRX4663508,PRJNA490042,SRS3758719,SAMN10023885,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811930,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,137,7,19319395,14327345,806596,8663170,8618470,1050,360962,628319,22556,374627,1408751,1031254,157003,1680703,SRX4663509,PRJNA490042,SRS3758720,SAMN10023884,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811931,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,137,7,7549285,5498158,352911,3153214,3138511,813,151310,254430,13016,153281,516663,432442,43988,779814,SRX4663510,PRJNA490042,SRS3758721,SAMN10023883,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811932,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,137,7,24582618,11771791,669153,7174014,7131529,1027,263771,532975,29264,275187,874100,803932,98281,1720267,SRX4663511,PRJNA490042,SRS3758722,SAMN10023882,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811933,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,137,7,46230817,27854441,1130461,18798129,18692723,1232,413614,1471129,52611,462435,2079424,1497499,271626,2807974,SRX4663512,PRJNA490042,SRS3758723,SAMN10023881,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811934,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,137,7,38257972,26721060,1172076,16936083,16852458,1169,354257,1190597,52377,616258,2256618,1728927,287773,3298170,SRX4663513,PRJNA490042,SRS3758724,SAMN10023912,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811935,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,137,7,61242146,25706422,1066835,11404176,11339958,1197,119308,1450119,37131,641683,4784264,3003011,349604,3917126,SRX4663514,PRJNA490042,SRS3758725,SAMN10023911,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811936,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,137,7,33536106,23862748,1041524,11904455,11849214,1176,301135,1328193,39586,478854,3927000,2476921,533334,2873270,SRX4663515,PRJNA490042,SRS3758726,SAMN10023910,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR9916729,SRP217687,NextSeq 500,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,18,7,17536720,16308061,2611039,3353103,3325180,905,30595,1200315,64763,694683,2439429,3363644,343903,4817626,SRX6665905,PRJNA559095,SRS5225710,SAMN12518118,GEO,DOI: 10.1101/gr.253492.119,31649059
SRR9916730,SRP217687,NextSeq 500,ncRNA-Seq,size fractionation,Stem,No,Embryonic_stem_cell_H9,18,7,20285281,17901448,4424011,5823579,5786265,1066,53633,933990,76464,509092,1878196,2804867,403483,5418144,SRX6665906,PRJNA559095,SRS5225711,SAMN12518117,GEO,DOI: 10.1101/gr.253492.119,31649059
SRR7811941,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Endoderm_precursor_derived,137,7,33885957,30915030,1306862,12813002,12788464,1068,61765,2644053,30683,416436,10343301,1350511,506042,2749237,SRX4663520,PRJNA490042,SRS3758731,SAMN10023907,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811942,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,Endoderm_precursor_derived,137,7,38147390,32192386,1420255,12635543,12605016,1079,86563,2272046,78847,464970,11082314,2061525,445564,3065014,SRX4663521,PRJNA490042,SRS3758732,SAMN10023906,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR1636959,SRP049449,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Stem,SRR1636959,Embryonic_stem_cell_H7,112,7,8779535,5572816,281803,3619585,3609255,580,2545,465047,4496,211495,503204,164491,123519,478434,SRX749222,PRJNA266045,SRS735201,SAMN03158665,GEO,DOI: 10.1073/pnas.1424042112,25964336
SRR1664893,SRP050333,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,RBC,SRR1664893,Red_blood_cell,51,49,17692965,17098600,128975,14938190,14935096,517,10661,81084,8,497,208243,1615870,3727,240320,SRX769817,PRJNA268835,SRS753967,SAMN03225413,GEO,DOI: 10.1186/s12864-015-2156-2,26573221
SRR1664894,SRP050333,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,RBC,SRR1664894,Red_blood_cell,51,49,16713448,16356343,110797,14287188,14284568,497,21996,43166,0,508,166728,1646378,3600,186779,SRX769819,PRJNA268835,SRS753969,SAMN03225414,GEO,DOI: 10.1186/s12864-015-2156-2,26573221
SRR1664895,SRP050333,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,RBC,SRR1664895,Red_blood_cell,51,49,31614208,31475833,173103,28180483,28174244,622,33700,117413,28,1027,251816,2469781,7016,414569,SRX769818,PRJNA268835,SRS753968,SAMN03225416,GEO,DOI: 10.1186/s12864-015-2156-2,26573221
SRR1664896,SRP050333,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,RBC,SRR1664896,Red_blood_cell,51,49,9927231,9827320,60220,8928193,8927293,329,3005,14893,1,130,108641,634319,1446,136692,SRX769820,PRJNA268835,SRS753971,SAMN03225415,GEO,DOI: 10.1186/s12864-015-2156-2,26573221
SRR1664897,SRP050333,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,RBC,SRR1664897,Red_blood_cell,51,49,21196809,20798327,140797,18676961,18673191,565,11034,41779,5,734,163301,1615594,6780,282139,SRX769821,PRJNA268835,SRS753970,SAMN03225412,GEO,DOI: 10.1186/s12864-015-2156-2,26573221
SRR1988280,SRP057590,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Stem,SRR1988280,Neural_stem_cell,146,7,11729013,6245822,398518,2865738,2849876,744,2234,620035,11100,113541,1456071,459064,33884,684155,SRX1005603,PRJNA282001,SRS918902,SAMN03565552,GEO,DOI: 10.1242/dev.122747,26395143
SRR1988281,SRP057590,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Stem,SRR1988281,Neural_stem_cell,146,7,8716773,5022773,362301,2161181,2149803,721,1916,542383,8118,97683,1256187,355555,33426,566324,SRX1005604,PRJNA282001,SRS918901,SAMN03565553,GEO,DOI: 10.1242/dev.122747,26395143
SRR1988282,SRP057590,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Stem,SRR1988282,Neural_stem_cell,146,7,11149377,6457149,410871,2726761,2711405,766,2378,689120,14352,118636,1709331,454230,39769,702572,SRX1005605,PRJNA282001,SRS918900,SAMN03565554,GEO,DOI: 10.1242/dev.122747,26395143
SRR7811925,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,H9_differentiated,137,7,20227828,18387895,672857,8908626,8886408,1022,108921,787744,12054,551743,3821618,2376889,123120,1697180,SRX4663504,PRJNA490042,SRS3758716,SAMN10023889,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR7811926,SRP160510,Illumina HiSeq 4000,ncRNA-Seq,size fractionation,Stem,No,H9_differentiated,137,7,23813853,22209749,1069907,9294283,9269816,1031,90922,1034361,11396,879494,5806749,2967992,166307,1958245,SRX4663505,PRJNA490042,SRS3758715,SAMN10023888,GEO,DOI: 10.1080/15476286.2020.1733800,32150510
SRR10996970,SRP245959,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC,61,7,4421612,4391858,41233,2271902,2263599,531,3480,216090,23755,15674,148973,69196,21208,1621580,SRX7658065,PRJNA603843,SRS6087027,SAMN13961524,UNIVERSITY OF SOUTH FLORIDA,-,-
SRR10996971,SRP245959,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC,61,7,5354372,5323313,44463,2681208,2668457,532,4430,162464,50419,13054,187867,62500,26390,2134981,SRX7658064,PRJNA603843,SRS6087026,SAMN13961523,UNIVERSITY OF SOUTH FLORIDA,-,-
SRR10996972,SRP245959,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC,61,7,4575243,4551317,39884,2084279,2073731,500,5645,139770,37547,10342,149573,56385,20546,2047230,SRX7658063,PRJNA603843,SRS6087024,SAMN13961522,UNIVERSITY OF SOUTH FLORIDA,-,-
SRR10996973,SRP245959,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC,61,7,3589061,3570322,35190,1504574,1493395,459,7101,136480,70387,10260,110072,41020,15887,1674541,SRX7658062,PRJNA603843,SRS6087023,SAMN13961521,UNIVERSITY OF SOUTH FLORIDA,-,-
SRR10996978,SRP245959,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC,61,7,6803006,6772698,53767,3707185,3698144,547,4622,482716,100956,17893,235954,88923,32501,2101948,SRX7658057,PRJNA603843,SRS6087028,SAMN13961526,UNIVERSITY OF SOUTH FLORIDA,-,-
SRR10996979,SRP245959,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC,61,7,5161157,5134042,47299,2340139,2330812,519,3861,214811,24988,17453,270683,89915,30161,2142031,SRX7658056,PRJNA603843,SRS6087025,SAMN13961525,UNIVERSITY OF SOUTH FLORIDA,-,-
SRR2770451,SRP065229,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Stem,No,iPSC,6,7,3365563,2204882,395450,175445,170087,404,3643,163292,1319,36461,1056739,74557,157358,536068,SRX1369779,PRJNA299648,SRS1129684,SAMN04209948,GEO,DOI: 10.1155/2016/2349261,27375745
SRR2770455,SRP065229,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Stem,No,iPSC,6,7,1062596,922837,180515,74907,73000,339,1977,65121,899,16552,496609,37826,34175,194771,SRX1369783,PRJNA299648,SRS1129680,SAMN04209952,GEO,DOI: 10.1155/2016/2349261,27375745
SRR4175383,SRP086705,Illumina MiSeq,ncRNA-Seq,size fractionation,Stem,No,iPSC,76,7,1132234,1092777,53649,438582,438002,396,245,143902,856,12971,140591,226860,5150,123620,SRX2140604,PRJNA341998,SRS1672527,SAMN05730997,GEO,DOI: 10.1016/j.neuron.2016.09.050,27773581
SRR4175384,SRP086705,Illumina MiSeq,ncRNA-Seq,size fractionation,Stem,No,iPSC,76,7,1029699,999004,48171,511243,510757,415,262,110520,988,11578,113916,166320,4112,80065,SRX2140605,PRJNA341998,SRS1672528,SAMN05731009,GEO,DOI: 10.1016/j.neuron.2016.09.050,27773581
SRR4175385,SRP086705,Illumina MiSeq,ncRNA-Seq,size fractionation,Stem,No,iPSC,76,7,1194571,1158965,52569,582634,582063,425,302,154233,972,12714,119665,185220,5070,98155,SRX2140606,PRJNA341998,SRS1672529,SAMN05731008,GEO,DOI: 10.1016/j.neuron.2016.09.050,27773581
SRR4175386,SRP086705,Illumina MiSeq,ncRNA-Seq,size fractionation,Stem,No,iPSC,76,7,1510692,1482556,58272,499406,498871,413,251,535081,1295,11104,175618,121904,7610,130287,SRX2140607,PRJNA341998,SRS1672530,SAMN05731007,GEO,DOI: 10.1016/j.neuron.2016.09.050,27773581
SRR4175387,SRP086705,Illumina MiSeq,ncRNA-Seq,size fractionation,Stem,No,iPSC,76,7,1177414,1162187,37942,434614,434271,333,153,449058,604,6298,93500,67222,4008,106730,SRX2140608,PRJNA341998,SRS1672531,SAMN05731004,GEO,DOI: 10.1016/j.neuron.2016.09.050,27773581
SRR4175388,SRP086705,Illumina MiSeq,ncRNA-Seq,size fractionation,Stem,No,iPSC,76,7,1115399,1092526,48877,407539,407079,392,210,347841,767,9088,134643,91465,5357,95616,SRX2140609,PRJNA341998,SRS1672532,SAMN05731003,GEO,DOI: 10.1016/j.neuron.2016.09.050,27773581
SRR5833892,SRP112629,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,Stem,No,iPSC,118,7,24755876,21296440,3650514,2288391,2219281,654,8045,757074,67068,1193972,10846542,1680781,469026,3985541,SRX3010778,PRJNA394766,SRS2360444,SAMN07359202,GEO,DOI: 10.7554/eLife.50561,32459171
SRR5833893,SRP112629,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,Stem,No,iPSC,118,7,23669519,20503293,3468339,1812570,1743308,626,6658,698744,46025,1087903,11103643,1570010,359618,3818122,SRX3010779,PRJNA394766,SRS2360445,SAMN07359201,GEO,DOI: 10.7554/eLife.50561,32459171
