Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch used in the normalization approaches,group used in the normalization approaches,Total_reads,Total Input Reads after miREC error correction,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
DRR041575,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,2719091,2492791,105143,1149803,1144971,517,4553,912475,10669,33126,168309,37424,13941,162491,DRX037209,PRJDB2675,DRS008310,SAMD00004752,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
SRR1044598,SRP033566,Illumina Genome Analyzer IIx,RNA-Seq,size fractionation,RBC,No,Red_blood_cell,1,49,1290214,1262255,16514,1235543,1125449,146,7128,656,19,70,1284,7384,35,10136,SRX388389,PRJNA230811,SRS512276,SAMN02437714,GEO,DOI: 10.1073/pnas.1401724111,25012294
SRR5755825,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3204336,1563144,22192,973090,972505,255,529,3312,1,257,3720,30023,419,551793,SRX2956005,PRJNA391912,SRS2313208,SAMN07277879,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755860,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,10300082,10159150,644230,161921,105151,147,105,1008,1,1026,4667,35307,1191,9953924,SRX2956040,PRJNA391912,SRS2313243,SAMN07277695,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755895,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3554511,2644478,23836,79800,78435,127,85,1174,2,132,806,5583,51,2556845,SRX2956075,PRJNA391912,SRS2313278,SAMN07277712,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755902,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3646607,2899171,23504,173707,172730,173,251,1556,0,135,2443,10025,83,2710971,SRX2956082,PRJNA391912,SRS2313285,SAMN07277864,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755909,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3351764,2755627,21637,214714,213770,174,103,876,0,173,1848,10068,76,2527769,SRX2956089,PRJNA391912,SRS2313292,SAMN07277856,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755916,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,1933432,1543721,16680,189166,187678,172,280,654,0,571,2050,14087,234,1336679,SRX2956096,PRJNA391912,SRS2313299,SAMN07277390,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755923,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,1731866,1713796,11344,103714,102561,132,89,282,1,602,1215,6611,205,1601077,SRX2956103,PRJNA391912,SRS2313306,SAMN07277516,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755930,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3470944,3421165,25474,328796,325951,193,250,1049,0,1174,5926,27379,395,3056196,SRX2956110,PRJNA391912,SRS2313313,SAMN07277509,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755937,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,2600893,2408905,16326,130428,129257,142,116,946,1,970,1810,8231,322,2266081,SRX2956117,PRJNA391912,SRS2313320,SAMN07277502,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755944,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,1490589,1201116,11198,131781,131518,147,123,511,0,148,1923,7723,65,1058842,SRX2956124,PRJNA391912,SRS2313327,SAMN07277525,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755951,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,1721543,1468154,12731,129694,129379,140,65,408,0,132,3093,10536,53,1324173,SRX2956131,PRJNA391912,SRS2313334,SAMN07277518,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755958,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3128728,2338014,16934,130356,129595,138,67,1030,0,209,4933,13393,94,2187932,SRX2956138,PRJNA391912,SRS2313341,SAMN07277627,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755965,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,2040382,1554456,13704,71684,71377,121,81,841,0,149,2779,8472,60,1470390,SRX2956145,PRJNA391912,SRS2313348,SAMN07277620,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755972,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,1768512,1691233,10541,117567,117272,147,134,302,0,365,1027,6849,128,1564861,SRX2956152,PRJNA391912,SRS2313355,SAMN07277643,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755979,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,4944185,3760068,27796,535710,534724,239,234,2521,1,886,10588,33932,394,3175802,SRX2956159,PRJNA391912,SRS2313362,SAMN07277636,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755986,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,7347679,4068070,30166,727317,725438,267,620,1815,2,1269,5493,32673,427,3298454,SRX2956166,PRJNA391912,SRS2313369,SAMN07277786,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755993,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,7368450,3909318,38602,584424,582239,258,407,2607,1,1213,9607,25819,495,3284745,SRX2956173,PRJNA391912,SRS2313376,SAMN07277778,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756000,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3141008,3075666,23682,640454,639984,243,573,2334,2,249,6928,35390,249,2389487,SRX2956180,PRJNA391912,SRS2313383,SAMN07277770,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756007,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,2255975,2200737,15426,468707,468373,213,225,1755,2,259,4378,20576,170,1704665,SRX2956187,PRJNA391912,SRS2313389,SAMN07277843,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756060,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3533822,2213256,20408,101851,100061,138,31,288,0,296,1341,5271,82,2104096,SRX2956240,PRJNA391912,SRS2313443,SAMN07277401,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756067,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,2754914,2005278,18679,173165,172124,164,214,409,1,230,2306,11571,83,1817299,SRX2956247,PRJNA391912,SRS2313450,SAMN07277816,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756074,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3988169,2483959,22616,360039,358582,226,175,916,0,748,2977,23492,262,2095350,SRX2956254,PRJNA391912,SRS2313457,SAMN07277809,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756081,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,2446292,1849344,17402,303810,303166,204,295,336,0,492,1564,14218,173,1528456,SRX2956261,PRJNA391912,SRS2313464,SAMN07277802,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756088,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3416917,2440903,16343,119109,118293,145,74,303,0,791,2176,9690,191,2308569,SRX2956268,PRJNA391912,SRS2313471,SAMN07277795,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756095,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3241033,2599707,21029,343341,342483,204,220,819,0,800,2310,17157,218,2234842,SRX2956275,PRJNA391912,SRS2313478,SAMN07277792,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756102,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,4078586,3669467,22668,379464,376801,193,243,981,2,1502,3315,16307,395,3267258,SRX2956282,PRJNA391912,SRS2313485,SAMN07277757,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756109,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,6966323,6745723,26892,168719,163414,160,63,1020,0,2359,2841,7064,534,6563123,SRX2956289,PRJNA391912,SRS2313492,SAMN07277749,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR7545527,SRP154556,Illumina HiSeq 2500,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,28,49,16007105,14034589,98082,12942997,12940117,555,4788,18308,180,470,156207,158756,6471,746412,SRX4411819,PRJNA482110,SRS3565389,SAMN09695777,GEO,-,-
SRR7545528,SRP154556,Illumina HiSeq 2500,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,28,49,13750987,13371723,88215,12789818,12787709,540,2816,97232,240,538,84548,142984,5504,248043,SRX4411820,PRJNA482110,SRS3565390,SAMN09695786,GEO,-,-
SRR7545529,SRP154556,Illumina HiSeq 2500,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,28,49,17203187,16057701,119845,15096410,15093685,557,12600,76946,265,830,187138,237300,9414,436798,SRX4411821,PRJNA482110,SRS3565391,SAMN09695785,GEO,-,-
DRR041434,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Satellite_cell,159,52,2449064,2172412,122739,761557,755985,548,1948,217861,6952,76371,818523,76593,20261,192346,DRX037068,PRJDB2675,DRS008351,SAMD00005751,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041448,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Satellite_cell,159,52,1346278,1170723,77602,352595,350025,437,883,130439,2437,42429,486164,42949,10594,102233,DRX037082,PRJDB2675,DRS008350,SAMD00005420,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041576,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Satellite_cell,159,52,2500544,2304670,116769,524836,521148,500,2197,494259,9196,41806,934230,47839,16252,234055,DRX037210,PRJDB2675,DRS008352,SAMD00005750,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
SRR8137037,SRP167257,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Muscle,No,Smooth_muscle_cell,1,56,3716134,3572473,90439,167214,165510,397,10648,25677,17953,1995059,285392,596798,44324,429408,SRX4957988,PRJNA501896,SRS3997964,SAMN10349270,GEO,DOI: 10.3389/fmicb.2019.01408,31293546
DRR041353,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_aorta,159,56,977907,808788,82181,313569,311401,354,1838,111536,10220,65102,165726,36242,13307,91248,DRX036987,PRJDB2675,DRS007937,SAMD00005133,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041474,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_aorta,159,56,1866927,1588178,86722,868602,866079,481,1592,108556,4612,55065,383702,49886,16085,100078,DRX037108,PRJDB2675,DRS008361,SAMD00005421,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041488,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_aorta,159,56,1242190,1115708,84769,584121,581486,427,1046,52989,1978,38124,260350,33726,7184,136190,DRX037122,PRJDB2675,DRS008360,SAMD00005435,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041507,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_aorta,159,56,3946127,3312871,170103,1631694,1624300,616,6511,220851,10731,117164,915906,108455,26679,274880,DRX037141,PRJDB2675,DRS008359,SAMD00005794,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
SRR13401179,SRP301214,NextSeq 500,ncRNA-Seq,size fractionation,Muscle,No,Smooth_muscle_cell_aorta,69,56,9779208,7773912,1086894,2796737,2628895,478,4270,130874,13935,258698,1101041,302590,19458,3146309,SRX9820270,PRJNA691152,SRS8003093,SAMN17282766,GEO,-,-
SRR13401180,SRP301214,NextSeq 500,ncRNA-Seq,size fractionation,Muscle,No,Smooth_muscle_cell_aorta,69,56,6371557,5080614,1197670,881592,718078,360,877,137773,5422,36296,492359,239200,9619,3277476,SRX9820271,PRJNA691152,SRS8003094,SAMN17282765,GEO,-,-
SRR13401181,SRP301214,NextSeq 500,ncRNA-Seq,size fractionation,Muscle,No,Smooth_muscle_cell_aorta,69,56,9470500,7465457,1557575,1468075,1233979,373,1613,154440,8703,56805,698244,342818,13731,4721028,SRX9820272,PRJNA691152,SRS8003095,SAMN17282764,GEO,-,-
SRR13401182,SRP301214,NextSeq 500,ncRNA-Seq,size fractionation,Muscle,No,Smooth_muscle_cell_aorta,69,56,8109039,6545657,903338,2566475,2453614,462,3025,106896,12368,227336,930814,245073,17914,2435756,SRX9820273,PRJNA691152,SRS8003096,SAMN17282763,GEO,-,-
SRR13401183,SRP301214,NextSeq 500,ncRNA-Seq,size fractionation,Muscle,No,Smooth_muscle_cell_aorta,69,56,10809067,8727949,1095359,3521276,3360245,495,4834,127251,18275,239573,1253505,311352,20294,3231589,SRX9820274,PRJNA691152,SRS8003097,SAMN17282762,GEO,-,-
SRR13401184,SRP301214,NextSeq 500,ncRNA-Seq,size fractionation,Muscle,No,Smooth_muscle_cell_aorta,69,56,11110691,8732438,1802968,2151541,1896618,388,2268,196330,14550,73045,886888,435987,17909,4953920,SRX9820275,PRJNA691152,SRS8003098,SAMN17282767,GEO,-,-
DRR041363,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_brachiocephalic_artery,159,56,4357493,3522898,154859,1949668,1945346,605,3759,291474,11495,149847,757425,124961,22584,211685,DRX036997,PRJDB2675,DRS008366,SAMD00004781,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041494,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_brachiocephalic_artery,159,56,1538137,1456829,62907,1073690,1071863,464,1566,64428,5185,47204,152861,28927,10275,72693,DRX037128,PRJDB2675,DRS008365,SAMD00005809,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041524,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_brachiocephalic_artery,159,56,4453051,3598442,398993,2038474,1952564,478,4597,265262,2945,52235,465791,90452,10517,668169,DRX037158,PRJDB2675,DRS008364,SAMD00005265,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041385,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_brain,159,56,2625797,1637088,100248,668074,665260,485,729,109372,5756,44588,607574,52404,13694,134897,DRX037019,PRJDB2675,DRS008369,SAMD00005430,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041512,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_brain,159,56,2597108,2268298,144113,792366,789639,491,1481,154107,6844,64018,956181,77606,22487,193208,DRX037146,PRJDB2675,DRS008368,SAMD00005349,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041543,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_brain,159,56,2931654,2728876,124949,669889,667211,510,1946,773150,8574,38873,991280,57317,15258,172589,DRX037177,PRJDB2675,DRS008367,SAMD00005722,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041528,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_carotid_artery,159,56,1289091,1069243,83311,301115,297240,358,407,77611,534,20157,399624,25413,1747,242635,DRX037162,PRJDB2675,DRS008373,SAMD00005761,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041562,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_carotid_artery,159,56,786247,661148,44332,340913,339730,391,915,163806,2753,14555,81818,14977,2782,38629,DRX037196,PRJDB2675,DRS008372,SAMD00005986,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041442,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_colon,159,56,1518793,1382494,80745,468297,465868,454,1126,87788,3312,45365,582710,38370,10459,145067,DRX037076,PRJDB2675,DRS008377,SAMD00004795,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041547,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_colon,159,56,2038207,1908380,86594,503822,501590,457,1192,567054,4764,30495,620818,34177,8899,137159,DRX037181,PRJDB2675,DRS008376,SAMD00005674,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041584,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_colon,159,56,1965074,1866300,97547,593930,591254,476,1798,319849,4751,33668,709344,35816,10544,156600,DRX037218,PRJDB2675,DRS008375,SAMD00004783,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041462,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_coronary_artery,159,56,1208740,917529,71555,487499,484951,437,833,66095,3577,30770,201602,33934,11938,81281,DRX037096,PRJDB2675,DRS008380,SAMD00005288,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041567,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_coronary_artery,159,56,792348,678815,55681,331005,329626,380,663,138593,1536,12879,115216,15579,5435,57909,DRX037201,PRJDB2675,DRS008379,SAMD00004755,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041606,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_coronary_artery,159,56,735251,695640,52330,360127,359059,377,869,174371,1978,12507,81730,17596,5226,41236,DRX037240,PRJDB2675,DRS008378,SAMD00005888,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041482,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_esophagus,159,56,2205540,2051845,118759,409398,406329,477,1494,85633,6395,83120,1134155,75419,16971,239260,DRX037116,PRJDB2675,DRS008381,SAMD00004907,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041500,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_internal_thoracic,159,56,2313799,2032212,86025,1141833,1139411,476,1916,108333,4292,56716,545477,47770,11215,114660,DRX037134,PRJDB2675,DRS008385,SAMD00005552,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041590,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_internal_thoracic,159,56,1674008,1535524,85715,927849,926480,464,828,336075,4924,24748,127070,25676,14370,73984,DRX037224,PRJDB2675,DRS008384,SAMD00005745,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041626,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_internal_thoracic,159,56,2373230,2263746,54041,1778458,1777504,386,3020,239884,3278,17161,138773,22243,5086,55843,DRX037260,PRJDB2675,DRS008383,SAMD00005652,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041406,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_lung,159,56,2161073,1830409,94038,719174,716355,494,1941,93428,6892,60399,707105,54251,11334,175885,DRX037040,PRJDB2675,DRS008370,SAMD00005960,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041577,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_lung,159,56,3644702,3394126,149433,749410,746805,467,2562,592164,3241,70188,1633181,78969,20965,243446,DRX037211,PRJDB2675,DRS008396,SAMD00005939,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041371,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_prostate,159,56,1562519,1309025,74673,760374,756104,520,1107,142468,8655,45729,210482,40451,8632,91127,DRX037005,PRJDB2675,DRS008387,SAMD00005720,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041519,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_prostate,159,56,2171881,1844148,94447,1051855,1049947,501,1727,103827,4907,56488,468825,44008,11722,100789,DRX037153,PRJDB2675,DRS008389,SAMD00004826,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041611,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_prostate,159,56,346035,315290,28457,125901,125274,330,284,100778,1550,6652,48648,6504,1307,23666,DRX037245,PRJDB2675,DRS008388,SAMD00005488,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041392,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_pulmonary_artery,159,56,1387285,879881,48517,587529,585815,457,463,42299,3478,22375,147768,20318,4320,51331,DRX037026,PRJDB2675,DRS008390,SAMD00005179,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041537,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_pulmonary_artery,159,56,1952196,1664437,90508,581181,566973,333,2537,527621,558,13709,261760,30895,1398,244778,DRX037171,PRJDB2675,DRS008392,SAMD00005115,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041631,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_pulmonary_artery,159,56,1103046,1017424,50206,705870,704748,406,1287,110833,2584,14609,117106,16620,4462,44053,DRX037265,PRJDB2675,DRS008391,SAMD00005726,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041376,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_subclavian_artery,159,56,2478967,2221169,86931,1597792,1594471,570,2545,102329,6219,92046,256659,59163,12722,91694,DRX037010,PRJDB2675,DRS008394,SAMD00005772,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041556,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_subclavian_artery,159,56,1595587,1420206,61603,754352,753239,431,914,351413,2646,26734,183227,31630,5912,63378,DRX037190,PRJDB2675,DRS008395,SAMD00005893,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041398,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_umbilical_artery,159,56,1736308,1152587,61416,590674,587646,441,1082,56726,3828,28965,345610,29042,6522,90138,DRX037032,PRJDB2675,DRS008400,SAMD00005759,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041599,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_umbilical_artery,159,56,656683,610725,55592,298084,296775,357,1051,141750,2501,8982,87504,16425,4131,50297,DRX037233,PRJDB2675,DRS008401,SAMD00005184,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041619,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_umbilical_artery,159,56,2115345,1971068,89868,1080906,1078584,460,2310,460499,5259,42797,205127,61164,8048,104958,DRX037253,PRJDB2675,DRS008405,SAMD00004880,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041364,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_uterus,159,56,2278353,1905236,143243,613025,608578,530,2117,165680,3105,75071,751487,75136,22118,197497,DRX036998,PRJDB2675,DRS008407,SAMD00005777,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041449,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_cell_uterus,159,56,1091271,958299,53557,642011,639598,442,1212,70428,3382,27462,129500,21204,7409,55691,DRX037083,PRJDB2675,DRS008406,SAMD00005085,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
SRR6837863,SRP135734,Illumina HiSeq 2500,miRNA-Seq,PCR,Muscle,No,Smooth_muscle_cell_vascular,82,56,15658191,14672678,1506705,5127680,4940449,818,56671,643326,46390,105106,861480,591733,61458,7178834,SRX3793733,PRJNA438367,SRS3045894,SAMN08714531,"GUANGZHOU WOMEN AND CHILDREN'S MEDICAL CENTRE, GUANGZHOU MEDICAL UNIVERSITY",-,-
SRR6837864,SRP135734,Illumina HiSeq 2500,miRNA-Seq,PCR,Muscle,No,Smooth_muscle_cell_vascular,82,56,15908031,15222747,1458358,5837774,5569628,810,40251,764061,55175,76984,660266,668455,63465,7056316,SRX3793732,PRJNA438367,SRS3045893,SAMN08714532,"GUANGZHOU WOMEN AND CHILDREN'S MEDICAL CENTRE, GUANGZHOU MEDICAL UNIVERSITY",-,-
SRR6837865,SRP135734,Illumina HiSeq 2500,miRNA-Seq,PCR,Muscle,No,Smooth_muscle_cell_vascular,82,56,13889927,13586784,1281411,5055311,4938871,881,43229,733996,52137,93130,1806012,510580,55142,5237247,SRX3793731,PRJNA438367,SRS3045890,SAMN08714529,"GUANGZHOU WOMEN AND CHILDREN'S MEDICAL CENTRE, GUANGZHOU MEDICAL UNIVERSITY",-,-
SRR6837866,SRP135734,Illumina HiSeq 2500,miRNA-Seq,PCR,Muscle,No,Smooth_muscle_cell_vascular,82,56,16904989,15109923,1635626,4162665,3712836,676,15966,510891,48908,49194,851098,874289,58325,8538587,SRX3793730,PRJNA438367,SRS3045892,SAMN08714530,"GUANGZHOU WOMEN AND CHILDREN'S MEDICAL CENTRE, GUANGZHOU MEDICAL UNIVERSITY",-,-
